, Msg, Time[s], UTC[hms], Julian Day,      Lon[d],     Lat[d], Alt[m], HDoP,   LonMsg[d],  LatMsg[d],  Zp[m], S[m/s], D[deg],  T[K], RH[%],    P[Pa], DP[Pa], Pv[mA], Vb[V], Tb[K], PP[%], M, C,potential_temperature,specific_humidity,temperature,altitude,lon_filled,lat_filled,lat_all,lon_all,temp_at_interp,temp_at_coords
497,510,53420,  5:49:10,77.242477,         nan,        nan,    nan,23.2,         nan,        nan,3101.4,    nan,    nan,247.6,13.7,69196.8,29032,25.0,7.5,267,0,1,8,275.0825903816534,0.0948411927598577,247.6,2870.278545287082,24.181618,70.52776,73.471738,18.824738,247.6,nan
498,511,53600,  5:52:10,77.24456,         nan,        nan,    nan,23.2,         nan,        nan,3121.8,    nan,    nan,248.1,14.1,69017.1,29197,25.0,7.5,267,0,1,8,275.8430513236588,0.1023878815530524,248.1,2889.663444254891,24.181618,70.52776,73.441276,18.895336,248.1,nan
499,512,53780,  5:55:10,77.246644,         nan,        nan,    nan,23.2,         nan,        nan,3025.2,    nan,    nan,246.9,14.1,69871.6,27896,26.0,7.5,267,0,1,8,273.5449878870809,0.0907101622992184,246.9,2797.932138489324,24.181618,70.52776,73.410814,18.965934,246.9,nan
500,513,53960,  5:58:10,77.248727,         nan,        nan,    nan,23.2,         nan,        nan,3275.7,    nan,    nan,247.1,15.3,67672.6,30968,25.0,7.5,268,94,1,8,276.2805700829686,0.1034968362260141,247.1,3036.321513933294,24.181618,70.52776,73.380352,19.036532,247.1,nan
501,514,54140,  6:01:10,77.25081,         nan,        nan,    nan,23.2,   19.107130,  73.349890,3195.4,    nan,    nan,247.6,15.3,68371.1,29606,25.0,7.5,268,5,1,8,276.0281676838053,0.1071966749916324,247.6,2959.769127568719,nan,nan,73.34989,19.10713,nan,247.6
502,515,54320,  6:04:10,77.252894,         nan,        nan,    nan,23.2,         nan,        nan,3104.8,    nan,    nan,250.4,13.3,69166.3,28216,25.0,7.5,268,0,1,8,278.2284405778274,0.1183224887771414,250.4,2873.565142664473,24.181618,70.52776,73.33455000000001,19.15077,250.4,nan
503,516,54500,  6:07:10,77.254977,         nan,        nan,    nan,23.2,         nan,        nan,3181.5,    nan,    nan,250.2,11.0,68493.2,28618,24.0,7.5,268,0,1,8,278.7844590644996,0.097091073316197,250.2,2946.467874991468,24.181618,70.52776,73.31921,19.19441,250.2,nan
504,517,54680,  6:10:10,77.25706,         nan,        nan,    nan,23.2,         nan,        nan,3273.2,    nan,    nan,250.0,11.4,67694.6,29249,24.0,7.5,269,5,1,8,279.4970665444644,0.1000218399260117,250.0,3033.89838691263,24.181618,70.52776,73.30387,19.23805,250.0,nan
505,518,54860,  6:13:10,77.259144,         nan,        nan,    nan,23.2,         nan,        nan,3320.1,    nan,    nan,247.3,12.5,67289.4,29459,29.0,7.5,269,0,1,8,276.9533966290435,0.0865980893798192,247.3,3078.6548119329,24.181618,70.52776,73.28853,19.28169,247.3,nan
506,519,55040,  6:16:10,77.261227,         nan,        nan,    nan,23.2,         nan,        nan,3383.4,    nan,    nan,248.2,13.3,66745.2,29924,31.0,7.5,269,0,1,8,278.6072818983135,0.1007701068568933,248.2,3139.19042471372,24.181618,70.52776,73.27319,19.32533,248.2,nan
507,520,55100,  6:17:10,77.261921,         nan,        nan,    nan,23.2,         nan,        nan,3397.3,    nan,    nan,247.8,12.9,66626.5,30462,28.0,7.5,269,66,2,9,278.2998462989503,0.0944420567477487,247.8,3152.459910343648,24.181618,70.52776,73.25785,19.36897,247.8,nan
508,521,55160,  6:18:10,77.262616,         nan,        nan,    nan,23.2,         nan,        nan,3387.0,    nan,    nan,247.7,12.9,66714.7,30984,25.0,7.5,269,50,2,9,278.0823568712104,0.0934679168904026,247.7,3142.597768808378,24.181618,70.52776,73.24251,19.41261,247.7,nan
509,522,55220,  6:19:10,77.26331,         nan,        nan,    nan,23.2,         nan,        nan,3368.0,    nan,    nan,246.7,12.9,66877.4,31340,27.0,7.5,269,16,2,9,276.766924057705,0.0851377726417405,246.7,3124.439521255141,24.181618,70.52776,73.22717,19.45625,246.7,nan
510,523,55280,  6:20:10,77.264005,         nan,        nan,    nan,23.2,         nan,        nan,3359.9,    nan,    nan,246.0,12.9,66947.0,31709,19.0,7.5,270,50,2,9,275.8995625820157,0.0797656065020663,246.0,3116.685251313751,24.181618,70.52776,73.21182999999999,19.49989,246.0,nan
511,524,55340,  6:21:10,77.264699,         nan,        nan,    nan,23.2,         nan,        nan,3369.6,    nan,    nan,245.2,13.3,66863.9,32239,30.0,7.5,270,100,2,9,275.0999847508408,0.0764823716232752,245.2,3125.944516651097,24.181618,70.52776,73.19649,19.54353,245.2,nan
512,525,55400,  6:22:10,77.265394,         nan,        nan,    nan,23.2,         nan,        nan,3382.8,    nan,    nan,244.4,14.1,66750.3,32696,32.0,7.5,270,100,2,9,274.3357473472284,0.0754002519102429,244.4,3138.620824043407,24.181618,70.52776,73.18115,19.58717,244.4,nan
513,526,55460,  6:23:10,77.266088,         nan,        nan,    nan,23.2,         nan,        nan,3384.8,    nan,    nan,243.8,15.3,66733.3,33014,32.0,7.5,271,100,2,9,273.6821817811481,0.0773706979096893,243.8,3140.519662219234,24.181618,70.52776,73.16581,19.63081,243.8,nan
514,527,55520,  6:24:10,77.266782,         nan,        nan,    nan,23.2,         nan,        nan,3361.1,    nan,    nan,244.1,16.5,66936.8,33325,29.0,7.5,271,33,2,9,273.7805555913309,0.0855565661500373,244.1,3117.821148657479,24.181618,70.52776,73.15047,19.67445,244.1,nan
515,528,55580,  6:25:10,77.267477,         nan,        nan,    nan,23.2,         nan,        nan,3308.3,    nan,    nan,244.4,17.3,67391.2,32253,29.0,7.5,271,0,2,9,273.5874090236476,0.0916325599206528,244.4,3067.385179279991,24.181618,70.52776,73.13512999999999,19.71809,244.4,nan
516,529,55640,  6:26:10,77.268171,         nan,        nan,    nan,23.2,   19.761730,  73.119790,3250.1,    nan,    nan,246.2,17.6,67894.7,31292,32.0,7.5,271,0,2,9,275.0165752597494,0.1092976405327998,246.2,3011.895030831888,nan,nan,73.11979,19.76173,nan,246.2
517,530,55700,  6:27:10,77.268866,         nan,        nan,    nan,23.2,         nan,        nan,3213.5,    nan,    nan,247.2,17.3,68213.5,30641,28.0,7.5,271,0,2,9,275.7640976006938,0.1171586379094075,247.2,2976.972817737166,24.181618,70.52776,73.111351,19.726154,247.2,nan
518,531,55760,  6:28:10,77.26956,         nan,        nan,    nan,23.2,         nan,        nan,3196.6,    nan,    nan,249.7,16.1,68361.0,30681,32.0,7.5,272,0,2,9,278.3810349597309,0.1362072371521215,249.7,2960.870458488879,24.181618,70.52776,73.10291199999999,19.690578,249.7,nan
519,532,55820,  6:29:10,77.270255,         nan,        nan,    nan,23.2,         nan,        nan,3192.7,    nan,    nan,248.2,14.9,68394.9,31253,32.0,7.5,272,50,2,9,276.6695295535743,0.1101698267252551,248.2,2957.174555384108,24.181618,70.52776,73.094473,19.655002,248.2,nan
520,533,55880,  6:30:10,77.270949,         nan,        nan,    nan,23.2,         nan,        nan,3209.2,    nan,    nan,246.6,14.1,68250.8,31775,32.0,7.5,272,100,2,9,275.0517823225071,0.0903555967128591,246.6,2972.897544499154,24.181618,70.52776,73.086034,19.619426,246.6,nan
521,534,55940,  6:31:10,77.271644,         nan,        nan,    nan,23.2,         nan,        nan,3242.7,    nan,    nan,245.5,14.1,67959.1,32467,30.0,7.5,272,100,2,9,274.1603320322994,0.0820203514906923,245.5,3004.827282920553,24.181618,70.52776,73.077595,19.583849999999998,245.5,nan
522,535,56000,  6:32:10,77.272338,         nan,        nan,    nan,23.2,         nan,        nan,3292.0,    nan,    nan,245.3,14.9,67531.9,33180,29.0,7.5,273,100,2,9,274.4312288214518,0.0856246235319714,245.3,3051.837166620311,24.181618,70.52776,73.06915599999999,19.548274,245.3,nan
523,536,56060,  6:33:10,77.273032,         nan,        nan,    nan,23.2,         nan,        nan,3309.7,    nan,    nan,244.3,15.7,67379.3,33676,32.0,7.5,273,100,2,9,273.4892722868854,0.0823998317475353,244.3,3068.70167382717,24.181618,70.52776,73.060717,19.512698,244.3,nan
524,537,56120,  6:34:10,77.273727,         nan,        nan,    nan,23.2,         nan,        nan,3282.0,    nan,    nan,244.4,16.5,67618.4,33922,29.0,7.5,273,33,2,9,273.324315915943,0.0871015653707363,244.4,3042.294580360578,24.181618,70.52776,73.052278,19.477122,244.4,nan
525,538,56180,  6:35:10,77.274421,         nan,        nan,    nan,23.2,         nan,        nan,3217.2,    nan,    nan,245.3,17.3,68181.2,32489,29.0,7.5,273,0,2,9,273.681602499253,0.0984697505727122,245.3,2980.503608463636,24.181618,70.52776,73.04383899999999,19.441546,245.3,nan
526,539,56240,  6:36:10,77.275116,         nan,        nan,    nan,23.2,   19.405970,  73.035400,3147.0,    nan,    nan,247.6,17.6,68795.0,31387,35.0,7.5,273,0,2,9,275.5409018240946,0.1225513906810933,247.6,2913.692047453183,nan,nan,73.0354,19.40597,nan,247.6
527,540,56300,  6:37:10,77.27581,         nan,        nan,    nan,23.2,         nan,        nan,3112.1,    nan,    nan,247.3,16.9,69101.9,30706,31.0,7.5,273,0,2,9,274.8570988963892,0.1140096648412776,247.3,2880.509475553071,24.181618,70.52776,73.031667,19.479387,247.3,nan
528,541,56360,  6:38:10,77.276505,         nan,        nan,    nan,23.2,         nan,        nan,3116.8,    nan,    nan,247.4,16.1,69061.2,31479,32.0,7.5,273,83,2,9,275.0145547333047,0.1096678912804662,247.4,2884.901545970341,24.181618,70.52776,73.027934,19.552804,247.4,nan
529,542,56420,  6:39:10,77.277199,         nan,        nan,    nan,23.2,         nan,        nan,3130.0,    nan,    nan,248.7,15.3,68944.2,32050,32.0,7.5,274,100,2,9,276.5936904552431,0.1173843051910493,248.7,2897.541829842117,24.181618,70.52776,73.02420099999999,19.626221,248.7,nan
530,543,56480,  6:40:10,77.277894,         nan,        nan,    nan,23.2,         nan,        nan,3110.2,    nan,    nan,246.4,14.5,69118.8,32360,32.0,7.5,274,33,2,9,273.8376676561788,0.0900882177251763,246.4,2878.686501192845,24.181618,70.52776,73.020468,19.699638,246.4,nan
531,544,56540,  6:41:10,77.278588,         nan,        nan,    nan,23.2,         nan,        nan,3072.0,    nan,    nan,247.9,14.9,69456.2,32580,33.0,7.5,274,0,2,9,275.1214631710147,0.1055899806787639,247.9,2842.384715308103,24.181618,70.52776,73.016735,19.773055,247.9,nan
532,545,56600,  6:42:10,77.279282,         nan,        nan,    nan,23.2,         nan,        nan,3035.1,    nan,    nan,248.3,14.9,69783.4,32020,29.0,7.5,274,0,2,9,275.1954199063653,0.108954367784938,248.3,2807.348412664496,24.181618,70.52776,73.013002,19.846472,248.3,nan
533,546,56660,  6:43:10,77.279977,         nan,        nan,    nan,23.2,         nan,        nan,3001.9,    nan,    nan,247.8,14.9,70078.5,31793,38.0,7.5,274,0,2,9,274.3101658933592,0.1037108507709133,247.8,2775.889958942367,24.181618,70.52776,73.009269,19.919888999999998,247.8,nan
534,547,56720,  6:44:10,77.280671,         nan,        nan,    nan,23.2,         nan,        nan,2984.8,    nan,    nan,248.6,14.9,70231.0,31980,33.0,7.5,274,16,2,9,275.0248020458545,0.1112186558193649,248.6,2759.684927448164,24.181618,70.52776,73.00553599999999,19.993306,248.6,nan
535,548,56780,  6:45:10,77.281366,         nan,        nan,    nan,23.2,         nan,        nan,2983.3,    nan,    nan,248.4,14.5,70244.6,32547,34.0,7.5,274,100,2,9,274.788333249389,0.1062850963004844,248.4,2758.241466776284,24.181618,70.52776,73.001803,20.066723,248.4,nan
536,549,56840,  6:46:10,77.28206,         nan,        nan,    nan,23.2,   20.140140,  72.998070,2973.6,    nan,    nan,248.1,13.7,70331.1,32697,32.0,7.5,275,83,2,9,274.3599290906382,0.0976246092972255,248.1,2749.067168640488,nan,nan,72.99807,20.14014,nan,248.1
537,550,56900,  6:47:10,77.282755,         nan,        nan,    nan,23.2,         nan,        nan,2943.7,    nan,    nan,248.0,13.7,70599.0,33119,32.0,7.5,275,0,2,9,273.9514537465971,0.0963808204482292,248.0,2720.724781995645,24.181618,70.52776,72.98191,20.134814,248.0,nan
538,551,56960,  6:48:10,77.283449,         nan,        nan,    nan,23.2,         nan,        nan,2917.4,    nan,    nan,247.7,13.7,70834.6,33368,34.0,7.5,276,0,2,9,273.3596000286943,0.0934909369490055,247.7,2695.888302622379,24.181618,70.52776,72.96575,20.129488,247.7,nan
539,552,57020,  6:49:10,77.284144,         nan,        nan,    nan,23.2,         nan,        nan,2914.2,    nan,    nan,247.6,14.1,70863.4,33774,31.0,7.5,276,66,2,9,273.2174911071623,0.0953146325430912,247.6,2692.857932223933,24.181618,70.52776,72.94959,20.124162,247.6,nan
540,553,57080,  6:50:10,77.284838,         nan,        nan,    nan,23.2,         nan,        nan,2942.2,    nan,    nan,247.1,14.5,70612.5,34334,28.0,7.5,277,100,2,9,272.9423565999517,0.0940015295559134,247.1,2719.299402046571,24.181618,70.52776,72.93343,20.118835999999998,247.1,nan
541,554,57140,  6:51:10,77.285532,         nan,        nan,    nan,23.2,         nan,        nan,2967.7,    nan,    nan,246.6,14.9,70383.6,34956,29.0,7.5,277,100,2,9,272.6430009767685,0.0925888060741595,246.6,2743.504453816198,24.181618,70.52776,72.91727,20.113509999999998,246.6,nan
542,555,57200,  6:52:10,77.286227,         nan,        nan,    nan,23.2,         nan,        nan,2962.4,    nan,    nan,246.5,15.3,70431.1,35194,34.0,7.5,277,83,2,9,272.4798868312679,0.0941453185410723,246.5,2738.475095551472,24.181618,70.52776,72.90111,20.108184,246.5,nan
543,556,57260,  6:53:10,77.286921,         nan,        nan,    nan,23.2,         nan,        nan,2907.0,    nan,    nan,246.8,15.7,70927.9,34389,37.0,7.5,277,0,2,9,272.2639039691391,0.098595958353513,246.8,2686.075630567434,24.181618,70.52776,72.88495,20.102858,246.8,nan
544,557,57320,  6:54:10,77.287616,         nan,        nan,    nan,23.2,         nan,        nan,2838.3,    nan,    nan,247.8,16.1,71548.4,33253,35.0,7.5,277,0,2,9,272.6872730778359,0.1097611568233082,247.8,2621.142125711273,24.181618,70.52776,72.86879,20.097532,247.8,nan
545,558,57380,  6:55:10,77.28831,         nan,        nan,    nan,23.2,         nan,        nan,2789.2,    nan,    nan,248.5,16.1,71994.3,32308,31.0,7.5,277,0,2,9,272.9723543056305,0.1161845323246276,248.5,2574.826802398672,24.181618,70.52776,72.85263,20.092206,248.5,nan
546,559,57440,  6:56:10,77.289005,         nan,        nan,    nan,23.2,   20.086880,  72.836470,2770.8,    nan,    nan,249.4,15.3,72162.2,31545,35.0,7.5,277,0,2,9,273.7786226297404,0.1193909792518579,249.4,2557.461449847339,nan,nan,72.83647,20.08688,nan,249.4
547,560,57500,  6:57:10,77.289699,         nan,        nan,    nan,23.2,         nan,        nan,2785.1,    nan,    nan,250.4,14.5,72031.6,31149,34.0,7.5,277,0,2,9,275.01874377016,0.1238668631887863,250.4,2570.965487813463,24.181618,70.52776,72.826615,20.101275,250.4,nan
548,561,57560,  6:58:10,77.290394,         nan,        nan,    nan,23.2,         nan,        nan,2798.4,    nan,    nan,249.5,13.7,71911.2,30846,31.0,7.5,277,0,2,9,274.1613320610547,0.1082384797523566,249.5,2583.436553982639,24.181618,70.52776,72.81676,20.11567,249.5,nan
549,562,57620,  6:59:10,77.291088,         nan,        nan,    nan,23.2,         nan,        nan,2804.9,    nan,    nan,251.3,13.3,71851.9,30524,35.0,7.5,278,0,2,9,276.2043770482922,0.1232805943066022,251.3,2589.586541449324,24.181618,70.52776,72.806905,20.130065000000002,251.3,nan
550,563,57680,  7:00:10,77.291782,         nan,        nan,    nan,23.2,         nan,        nan,2818.9,    nan,    nan,250.0,12.5,71724.7,29995,39.0,7.5,278,0,2,9,274.9147540174889,0.1035107098503911,250.0,2602.795558535499,24.181618,70.52776,72.79705,20.144460000000002,250.0,nan
551,564,57740,  7:01:10,77.292477,         nan,        nan,    nan,23.2,         nan,        nan,2837.6,    nan,    nan,248.6,11.8,71555.2,29928,37.0,7.5,278,0,2,9,273.5601875768675,0.0864492108432847,248.6,2620.433649462327,24.181618,70.52776,72.787195,20.158855000000003,248.6,nan
552,565,57800,  7:02:10,77.293171,         nan,        nan,    nan,23.2,         nan,        nan,2852.2,    nan,    nan,247.8,12.2,71422.9,30083,35.0,7.5,278,0,2,9,272.824155285022,0.083319197165866,247.8,2634.229782965379,24.181618,70.52776,72.77734000000001,20.17325,247.8,nan
553,566,57860,  7:03:10,77.293866,         nan,        nan,    nan,23.2,         nan,        nan,2866.8,    nan,    nan,247.5,12.9,71290.7,29872,32.0,7.5,277,0,2,9,272.6382094764759,0.0858981346200293,247.5,2648.041038467035,24.181618,70.52776,72.76748500000001,20.187645,247.5,nan
554,567,57920,  7:04:10,77.29456,         nan,        nan,    nan,23.2,         nan,        nan,2892.9,    nan,    nan,247.3,13.7,71055.0,30142,38.0,7.5,277,0,2,9,272.6759048703436,0.0898816169047047,247.3,2672.728848600585,24.181618,70.52776,72.75763,20.20204,247.3,nan
555,568,57980,  7:05:10,77.295255,         nan,        nan,    nan,23.2,         nan,        nan,2939.7,    nan,    nan,247.1,14.5,70634.6,30833,37.0,7.5,277,16,2,9,272.917942403789,0.0939721185618229,247.1,2716.966590377573,24.181618,70.52776,72.747775,20.216435,247.1,nan
556,569,58040,  7:06:10,77.295949,         nan,        nan,    nan,23.2,   20.230830,  72.737920,2991.1,    nan,    nan,246.9,14.9,70175.1,31598,35.0,7.5,277,66,2,9,273.2062806912859,0.0954422673310477,246.9,2765.620912467569,nan,nan,72.73792,20.23083,nan,246.9
557,570,58100,  7:07:10,77.296644,         nan,        nan,    nan,23.2,         nan,        nan,3041.6,    nan,    nan,246.5,15.3,69725.8,32219,33.0,7.5,277,100,2,10,273.2649427294602,0.0950976302128927,246.5,2813.50424243351,24.181618,70.52776,72.725913,20.240894,246.5,nan
558,571,58160,  7:08:10,77.297338,         nan,        nan,    nan,23.2,         nan,        nan,3077.6,    nan,    nan,247.1,15.3,69407.1,32713,38.0,7.5,277,0,2,10,274.2890583103627,0.1009104255787745,247.1,2847.656540124613,24.181618,70.52776,72.71390600000001,20.250958,247.1,nan
559,572,58220,  7:09:10,77.298032,         nan,        nan,    nan,23.2,         nan,        nan,3092.5,    nan,    nan,247.0,14.9,69274.8,32746,30.0,7.5,278,0,2,10,274.3276336623349,0.0975676445297359,247.0,2861.880061658667,24.181618,70.52776,72.701899,20.261022,247.0,nan
560,573,58280,  7:10:10,77.298727,         nan,        nan,    nan,23.2,         nan,        nan,3096.7,    nan,    nan,246.9,14.9,69237.5,33409,32.0,7.5,278,66,2,10,274.2587905797225,0.0967347269064164,246.9,2865.895079164892,24.181618,70.52776,72.689892,20.271086,246.9,nan
561,574,58340,  7:11:10,77.299421,         nan,        nan,    nan,23.2,         nan,        nan,3099.2,    nan,    nan,246.4,14.9,69215.5,33843,34.0,7.5,278,100,2,10,273.7282515499043,0.0924440769313565,246.4,2868.264200237779,24.181618,70.52776,72.677885,20.28115,246.4,nan
562,575,58400,  7:12:10,77.300116,         nan,        nan,    nan,23.2,         nan,        nan,3082.2,    nan,    nan,246.3,15.3,69366.4,33997,39.0,7.5,278,33,2,10,273.4468783446281,0.0938553859529222,246.3,2852.029291868389,24.181618,70.52776,72.665878,20.291214,246.3,nan
563,576,58460,  7:13:10,77.30081,         nan,        nan,    nan,23.2,         nan,        nan,3051.1,    nan,    nan,246.2,15.7,69641.0,34085,33.0,7.5,278,0,2,10,273.027329776424,0.0950536167635312,246.2,2822.576252412181,24.181618,70.52776,72.65387100000001,20.301278,246.2,nan
564,577,58520,  7:14:10,77.301505,         nan,        nan,    nan,23.2,         nan,        nan,3023.1,    nan,    nan,246.3,16.1,69890.3,34282,34.0,7.5,278,0,2,10,272.8593639286706,0.0980225274709482,246.3,2795.937244807747,24.181618,70.52776,72.641864,20.311342,246.3,nan
565,578,58580,  7:15:10,77.302199,         nan,        nan,    nan,23.2,         nan,        nan,2994.3,    nan,    nan,246.5,16.1,70146.3,34590,39.0,7.5,279,0,2,10,272.7956701886958,0.0994701739560767,246.5,2768.681011816891,24.181618,70.52776,72.629857,20.321406,246.5,nan
566,579,58640,  7:16:10,77.302894,         nan,        nan,    nan,23.2,   20.331470,  72.617850,2943.9,    nan,    nan,247.0,16.5,70597.3,34105,32.0,7.5,279,0,2,10,272.8486889115037,0.106020704340425,247.0,2720.904293607615,nan,nan,72.61785,20.33147,nan,247.0
567,580,58700,  7:17:10,77.303588,         nan,        nan,    nan,23.2,         nan,        nan,2885.0,    nan,    nan,247.8,16.1,71126.2,33115,38.0,7.5,279,0,2,10,273.1489979871797,0.1104126911441464,247.8,2665.262559599834,24.181618,70.52776,72.61118400000001,20.349731,247.8,nan
568,581,58760,  7:18:10,77.304282,         nan,        nan,    nan,23.2,         nan,        nan,2838.9,    nan,    nan,249.2,15.3,71543.3,32377,37.0,7.5,279,0,2,10,274.2334670573639,0.118294930215546,249.2,2621.67352708731,24.181618,70.52776,72.604518,20.367992,249.2,nan
569,582,58820,  7:19:10,77.304977,         nan,        nan,    nan,23.2,         nan,        nan,2823.0,    nan,    nan,249.4,14.5,71687.4,32611,42.0,7.5,279,33,2,10,274.2957424374732,0.1138977176006063,249.4,2606.673399445889,24.181618,70.52776,72.597852,20.386253,249.4,nan
570,583,58880,  7:20:10,77.305671,         nan,        nan,    nan,23.2,         nan,        nan,2827.9,    nan,    nan,248.3,13.7,71643.4,33059,36.0,7.5,280,100,2,10,273.133869997086,0.097578667011823,248.3,2611.250390957097,24.181618,70.52776,72.59118600000001,20.404514,248.3,nan
571,584,58940,  7:21:10,77.306366,         nan,        nan,    nan,23.2,         nan,        nan,2834.4,    nan,    nan,248.2,13.7,71584.0,33706,35.0,7.5,280,100,2,10,273.0886111142518,0.096784257272733,248.2,2617.433790411832,24.181618,70.52776,72.58452,20.422775,248.2,nan
572,585,59000,  7:22:10,77.30706,         nan,        nan,    nan,23.2,         nan,        nan,2838.5,    nan,    nan,247.7,14.1,71546.7,34140,37.0,7.5,280,100,2,10,272.5790811583536,0.0952629215062046,247.7,2621.319255294446,24.181618,70.52776,72.577854,20.441036,247.7,nan
573,586,59060,  7:23:10,77.307755,         nan,        nan,    nan,23.2,         nan,        nan,2834.0,    nan,    nan,247.6,14.5,71587.4,34347,28.0,7.5,281,100,2,10,272.4247465429772,0.0970272815655109,247.6,2617.079720039951,24.181618,70.52776,72.571188,20.459297,247.6,nan
574,587,59120,  7:24:10,77.308449,         nan,        nan,    nan,23.2,         nan,        nan,2823.4,    nan,    nan,247.6,14.9,71684.0,34590,31.0,7.5,281,50,2,10,272.3197539357268,0.0995695371482008,247.6,2607.026975897262,24.181618,70.52776,72.56452200000001,20.477558,247.6,nan
575,588,59180,  7:25:10,77.309144,         nan,        nan,    nan,23.2,         nan,        nan,2816.5,    nan,    nan,247.4,15.7,71746.8,35004,33.0,7.5,281,100,2,10,272.0316829690947,0.1029401635232857,247.4,2600.498915069657,24.181618,70.52776,72.557856,20.495819,247.4,nan
576,589,59240,  7:26:10,77.309838,         nan,        nan,    nan,23.2,   20.514080,  72.551190,2813.1,    nan,    nan,247.4,16.1,71777.3,35145,34.0,7.5,281,83,2,10,271.9986348840241,0.1055179865124284,247.4,2597.330500837711,nan,nan,72.55119,20.51408,nan,247.4
577,590,59300,  7:27:10,77.310532,         nan,        nan,    nan,23.2,         nan,        nan,2824.3,    nan,    nan,247.3,17.3,71675.6,35445,38.0,7.5,282,100,2,10,271.9989142138667,0.1125174080176788,247.3,2607.900589620806,24.181618,70.52776,72.54236900000001,20.543875833333335,247.3,nan
578,591,59360,  7:28:10,77.311227,         nan,        nan,    nan,23.2,         nan,        nan,2817.4,    nan,    nan,247.2,17.6,71738.3,35707,38.0,7.5,282,83,2,10,271.8209764262216,0.1133339776263911,247.2,2601.382155749187,24.181618,70.52776,72.53354800000001,20.573671666666666,247.2,nan
579,592,59420,  7:29:10,77.311921,         nan,        nan,    nan,23.2,         nan,        nan,2769.0,    nan,    nan,247.6,18.4,72179.1,35262,38.0,7.5,282,0,2,10,271.7844808876764,0.1221149431218088,247.6,2555.715776280259,24.181618,70.52776,72.52472700000001,20.6034675,247.6,nan
580,593,59480,  7:30:10,77.312616,         nan,        nan,    nan,5.3,         nan,        nan,2681.9,    nan,    nan,248.3,18.8,72977.7,33972,44.0,7.5,282,0,2,10,271.6969156682001,0.1314553238608697,248.3,2473.687564535914,24.181618,70.52776,72.515906,20.633263333333336,248.3,nan
581,594,59540,  7:31:10,77.31331,         nan,        nan,    nan,2.3,         nan,        nan,2590.8,    nan,    nan,249.4,18.0,73820.3,32717,47.0,7.5,282,0,2,10,272.0064870704775,0.137305061758772,249.4,2388.107417704218,24.181618,70.52776,72.507085,20.663059166666667,249.4,nan
582,595,59600,  7:32:10,77.314005,   20.692855,  72.498264, 2371.0,1.3,         nan,        nan,2512.6,   14.0,  154.4,253.4,16.9,74549.4,31851,52.0,7.5,282,0,2,10,275.5937016462921,0.1811539911915574,253.4,2314.83975840605,nan,nan,72.498264,20.692855,nan,253.4
583,596,59660,  7:33:10,77.314699,   20.716400,  72.487975, 2323.6,1.3,         nan,        nan,2456.5,   23.2,  145.5,253.5,14.1,75076.6,30530,50.0,7.5,282,0,2,10,275.1476406582525,0.1513737783642374,253.5,2262.306169099095,nan,nan,72.487975,20.7164,nan,253.5
584,597,59720,  7:34:10,77.315394,   20.738167,  72.477351, 2316.0,1.4,         nan,        nan,2455.6,   23.2,  148.3,251.3,11.8,75085.1,29964,46.0,7.5,282,0,2,10,272.7509446261988,0.1046669524061644,251.3,2261.462199716666,nan,nan,72.477351,20.738167,nan,251.3
585,598,59780,  7:35:10,77.316088,   20.758082,  72.466873, 2345.3,1.3,         nan,        nan,2515.9,   22.4,  150.2,250.5,12.2,74518.8,31084,42.0,7.5,282,66,2,10,272.4716840029432,0.1016335337420027,250.5,2317.900335805452,nan,nan,72.466873,20.758082,nan,250.5
586,599,59840,  7:36:10,77.316782,   20.775103,  72.456576, 2399.8,1.5,         nan,        nan,2579.6,   21.3,  153.5,251.6,12.9,73923.7,31893,45.0,7.5,282,100,2,10,274.2961297617724,0.1193115399126798,251.6,2377.672772220964,nan,nan,72.456576,20.775103,nan,251.6
587,600,59900,  7:37:10,77.317477,   20.790626,  72.446306, 2459.7,3.5,         nan,        nan,2611.6,   20.9,  155.5,250.8,12.9,73627.0,32517,39.0,7.5,282,0,2,10,273.7384789426337,0.1116794849850854,250.8,2407.653612393201,nan,nan,72.446306,20.790626,nan,250.8
588,601,59960,  7:38:10,77.318171,   20.806213,  72.436287, 2479.6,3.5,         nan,        nan,2590.0,   20.5,  154.9,250.6,12.9,73827.1,31310,43.0,7.5,283,0,2,10,273.3080627928147,0.1094325019708311,250.6,2387.420744578011,nan,nan,72.436287,20.806213,nan,250.6
589,602,60020,  7:39:10,77.318866,   20.821658,  72.426196, 2480.7,3.5,         nan,        nan,2576.4,   20.6,  155.2,251.6,12.9,73954.3,30683,46.0,7.5,283,0,2,10,274.2636816047492,0.1192621724908892,251.6,2374.587561682592,nan,nan,72.426196,20.821658,nan,251.6
590,603,60080,  7:40:10,77.31956,   20.836705,  72.415834, 2478.7,3.5,         nan,        nan,2588.9,   21.0,  156.3,252.0,12.5,73837.3,30304,41.0,7.5,283,0,2,10,274.8240700767985,0.1198550338224386,252.0,2386.390853468605,nan,nan,72.415834,20.836705,nan,252.0
591,604,60140,  7:41:10,77.320255,   20.850985,  72.405317, 2478.1,1.9,         nan,        nan,2616.9,   21.1,  157.7,251.2,12.2,73577.9,30251,48.0,7.5,283,0,2,10,274.2273520107748,0.1094683450640353,251.2,2412.626700841226,nan,nan,72.405317,20.850985,nan,251.2
