, Msg, Time[s], UTC[hms], Julian Day,      Lon[d],     Lat[d], Alt[m], HDoP,   LonMsg[d],  LatMsg[d],  Zp[m], S[m/s], D[deg],  T[K], RH[%],    P[Pa], DP[Pa], Pv[mA], Vb[V], Tb[K], PP[%], M, C,potential_temperature,specific_humidity,temperature,altitude
467,471,119970,  8:13:50,77.481829,         nan,        nan,    nan,  nan,         nan,        nan,1327.8,    nan,    nan,263.7,40.0,86339.5,25560,3.0,7.5,289,0,1,10,275.0078274566955,0.0008629378662132659,263.7,1354.932823084656
468,472,120270,  8:13:50,77.485301,         nan,        nan,    nan,  nan,         nan,        nan,1417.3,    nan,    nan,262.8,44.3,85398.6,25982,9.0,7.5,289,0,1,10,274.9290391911504,0.0009000425863205108,262.8,1439.519141021597
469,473,120570,  8:13:50,77.488773,         nan,        nan,    nan,  nan,         nan,        nan,1422.5,    nan,    nan,261.7,46.7,85344.3,26029,9.0,7.5,288,6,1,10,273.8280529327984,0.0008698816099388343,261.7,1444.429080638746
470,474,120870,  8:13:50,77.492245,         nan,        nan,    nan,  nan,         nan,        nan,1477.2,    nan,    nan,261.2,45.9,84774.6,26530,16.0,7.5,288,13,1,10,273.8286464821113,0.0008269441356867138,261.2,1496.131901382507
471,475,121170,  8:13:50,77.495718,         nan,        nan,    nan,  nan,         nan,        nan,1463.2,    nan,    nan,260.1,61.2,84920.4,26495,1.0,7.5,288,0,1,10,272.5415551662655,0.001007275350971311,260.1,1482.866892501864
472,476,121470,  8:13:50,77.49919,         nan,        nan,    nan,  nan,    8.130100,  76.181480,1491.2,    nan,    nan,260.3,69.4,84628.8,26863,8.0,7.5,287,0,1,10,273.0194403158267,0.001164879880856573,260.3,1509.419743798359
473,477,121770,  8:13:50,77.502662,         nan,        nan,    nan,  nan,         nan,        nan,1480.1,    nan,    nan,259.3,82.0,84744.1,26625,0.0,7.5,287,0,1,10,271.8647476632501,0.001267262446756246,259.3,1498.909702774623
474,478,122070,  8:13:50,77.506134,         nan,        nan,    nan,  nan,         nan,        nan,1429.8,    nan,    nan,259.5,91.0,85268.0,26658,0.0,7.5,286,0,1,10,271.5955295507853,0.00142068433573552,259.5,1451.33359583247
475,479,122370,  8:13:50,77.509606,         nan,        nan,    nan,  nan,         nan,        nan,1422.0,    nan,    nan,259.8,91.8,85349.4,26657,1.0,7.5,286,0,1,10,271.8353571333384,0.001467173755795296,259.8,1443.967793183328
476,480,122670,  8:13:50,77.513079,         nan,        nan,    nan,  nan,         nan,        nan,1392.2,    nan,    nan,259.6,89.8,85661.4,25758,6.0,7.5,285,0,1,10,271.342917160033,0.0014069182791157171,259.6,1415.800150842481
477,481,122970,  8:13:50,77.516551,         nan,        nan,    nan,  nan,         nan,        nan,1318.0,    nan,    nan,260.4,91.0,86443.0,25277,1.0,7.5,285,0,1,10,271.4733322079625,0.0015075175216578101,260.4,1345.684572074231
478,482,123270,  8:13:50,77.520023,         nan,        nan,    nan,  nan,    8.066930,  76.078120,1251.7,    nan,    nan,261.1,93.3,87144.9,25079,0.0,7.5,284,0,1,10,271.5745670511816,0.0016221170047422031,261.1,1283.256902869748
479,483,123570,  8:13:50,77.523495,         nan,        nan,    nan,  nan,         nan,        nan,1114.8,    nan,    nan,262.0,87.1,88609.7,24003,3.0,7.5,284,0,1,10,271.2152569030437,0.001600486034097621,262.0,1154.57998586996
480,484,123870,  8:13:50,77.526968,         nan,        nan,    nan,  nan,         nan,        nan,1026.0,    nan,    nan,262.2,84.3,89571.1,23294,0.0,7.5,284,0,1,10,270.586300764692,0.001557009410116698,262.2,1071.275883653858
481,485,124170,  8:13:50,77.53044,         nan,        nan,    nan,  nan,         nan,        nan,1002.0,    nan,    nan,263.0,83.1,89832.2,22106,1.0,7.5,284,0,1,10,271.1861510594361,0.0016306031566538969,263.0,1048.806264496451
482,486,124470,  8:13:50,77.533912,         nan,        nan,    nan,  nan,         nan,        nan,1019.2,    nan,    nan,262.4,81.6,89645.7,21960,0.0,7.5,284,0,1,10,270.7282623776456,0.0015300194443002239,262.4,1064.849315842848
483,487,124770,  8:13:50,77.537384,         nan,        nan,    nan,  nan,         nan,        nan,1044.1,    nan,    nan,262.9,82.0,89374.4,20549,0.0,7.5,284,0,1,10,271.4792438987379,0.001604526421140279,262.9,1088.246699220673
484,488,125070,  8:13:50,77.540856,         nan,        nan,    nan,  nan,    8.318510,  75.990700,1148.7,    nan,    nan,262.0,85.5,88245.2,21163,3.0,7.5,283,0,1,10,271.5350206604294,0.0015775750278582761,262.0,1186.399973828414
485,489,125370,  8:13:50,77.544329,         nan,        nan,    nan,  nan,         nan,        nan,1159.3,    nan,    nan,261.9,86.3,88131.6,18847,0.0,7.5,283,0,1,11,271.5313479877572,0.001581726492624262,261.9,1196.343854244378
486,490,125670,  8:13:50,77.547801,         nan,        nan,    nan,  nan,         nan,        nan,1296.6,    nan,    nan,260.7,86.7,86668.4,18212,0.0,7.5,283,0,1,11,271.5838470806876,0.00146765419713159,260.7,1325.582193435633
487,491,125970,  8:13:50,77.551273,         nan,        nan,    nan,  nan,         nan,        nan,1318.3,    nan,    nan,260.7,90.2,86439.6,16103,0.0,7.5,283,0,1,11,271.7891453773755,0.0015309436702180589,260.7,1345.988203411396
488,492,126270,  8:13:50,77.554745,         nan,        nan,    nan,  nan,         nan,        nan,1405.2,    nan,    nan,259.9,95.3,85525.7,14491,0.0,7.5,283,0,1,11,271.7796293803856,0.001532363584457799,259.9,1428.03864160015
489,493,126570,  8:13:50,77.558218,         nan,        nan,    nan,  nan,         nan,        nan,1421.2,    nan,    nan,259.5,92.2,85357.9,12008,2.0,7.5,282,0,1,11,271.5137301420094,0.001437902621091853,259.5,1443.199042007381
490,494,126870,  8:13:50,77.56169,         nan,        nan,    nan,  nan,    8.400070,  75.873710,1433.6,    nan,    nan,259.9,61.2,85229.0,9657,0.0,7.5,282,0,1,11,272.0497490004731,0.0009874829114202945,259.9,1454.865157817602
491,495,127170,  8:13:50,77.565162,         nan,        nan,    nan,  nan,         nan,        nan,1569.1,    nan,    nan,259.4,60.4,83823.5,9697,0.0,7.5,282,0,1,11,272.8201003171926,0.0009514257896944488,259.4,1583.227673375137
492,496,127470,  8:13:50,77.568634,         nan,        nan,    nan,  nan,         nan,        nan,1815.5,    nan,    nan,258.4,59.6,81315.9,11999,0.0,7.5,282,6,1,11,274.1381267504186,0.0008917012010901759,258.4,1817.682890921471
493,497,127770,  8:13:50,77.572106,         nan,        nan,    nan,  nan,         nan,        nan,1961.3,    nan,    nan,257.4,65.5,79861.2,12934,0.0,7.5,281,3,1,11,274.4899746567751,0.0009187272475613381,257.4,1957.030927762078
494,498,128070,  8:13:50,77.575579,         nan,        nan,    nan,  nan,         nan,        nan,1912.3,    nan,    nan,257.2,68.2,80347.8,12745,3.0,7.5,281,0,1,11,273.800838575789,0.0009351476700503004,257.2,1910.138200610566
495,499,128370,  8:13:50,77.579051,         nan,        nan,    nan,  nan,         nan,        nan,1927.5,    nan,    nan,256.8,68.6,80196.9,12873,0.0,7.5,281,0,1,11,273.5219631754592,0.0009115397572971148,256.8,1924.649702246457
496,500,128670,  8:13:50,77.582523,         nan,        nan,    nan,  nan,         nan,        nan,1926.1,    nan,    nan,256.9,68.2,80210.5,12890,0.0,7.5,280,0,1,11,273.6152117919321,0.0009136548984295536,256.9,1923.34072086207
497,501,128970,  8:13:50,77.585995,         nan,        nan,    nan,  nan,         nan,        nan,1887.5,    nan,    nan,257.0,69.0,80595.3,12559,0.0,7.5,280,0,1,11,273.3475003783848,0.0009276522047827071,257.0,1886.395935843801
498,502,129270,  8:13:50,77.589468,         nan,        nan,    nan,  nan,         nan,        nan,1956.2,    nan,    nan,256.6,67.8,79912.1,13112,1.0,7.5,279,0,1,11,273.5870248395718,0.0008891535163780947,256.6,1952.112429162023
499,503,129570,  8:13:50,77.59294,         nan,        nan,    nan,  nan,         nan,        nan,1898.5,    nan,    nan,257.0,70.2,80485.1,12589,3.0,7.5,279,0,1,11,273.4544347161192,0.0009450775150868567,257.0,1896.958221852899
500,504,129870,  8:13:50,77.596412,         nan,        nan,    nan,  nan,         nan,        nan,1866.4,    nan,    nan,256.9,69.4,80805.6,12333,3.0,7.5,279,0,1,11,273.0376714975944,0.0009228838518398994,256.9,1866.279430971112
501,505,130170,  8:13:50,77.599884,         nan,        nan,    nan,  nan,         nan,        nan,1897.7,    nan,    nan,257.6,69.8,80493.6,12439,0.0,7.5,279,0,1,11,274.0845756564162,0.0009875835852119516,257.6,1896.143011905054
502,506,130470,  8:13:50,77.603356,         nan,        nan,    nan,  nan,    8.458910,  75.722300,1815.5,    nan,    nan,257.2,70.2,81315.9,11590,0.0,7.5,278,0,1,11,272.8650394744878,0.0009511115384386795,257.2,1817.682890921472
503,507,130770,  8:13:50,77.606829,         nan,        nan,    nan,  nan,         nan,        nan,1830.7,    nan,    nan,257.1,45.9,81163.3,11392,0.0,7.5,278,0,1,11,272.9054465254449,0.000617891734812691,257.1,1832.183152929409
504,508,131070,  8:13:50,77.610301,         nan,        nan,    nan,  nan,         nan,        nan,1788.6,    nan,    nan,257.7,45.9,81587.2,9690,0.0,7.5,278,0,1,11,273.1353066773377,0.0006460483843902841,257.7,1791.970657219834
505,509,131370,  8:13:50,77.613773,         nan,        nan,    nan,  nan,         nan,        nan,1934.3,    nan,    nan,257.1,65.9,80129.1,11557,0.0,7.5,278,13,1,11,273.9077130757392,0.0008985754452869597,257.1,1931.178672993206
506,510,131670,  8:13:50,77.617245,         nan,        nan,    nan,  nan,         nan,        nan,1929.9,    nan,    nan,256.6,68.2,80173.2,11757,7.0,7.5,277,0,1,11,273.3320325715287,0.0008914864704422987,256.6,1926.931325369625
507,511,131970,  8:13:50,77.620718,         nan,        nan,    nan,  nan,         nan,        nan,1915.9,    nan,    nan,256.1,69.0,80312.2,11587,0.0,7.5,277,0,1,11,272.6643795743492,0.0008634703766574836,256.1,1913.559264641872
508,512,132270,  8:13:50,77.62419,         nan,        nan,    nan,  nan,    8.416370,  75.653580,1880.8,    nan,    nan,256.9,70.6,80661.5,11284,1.0,7.5,277,0,1,11,273.1770165649254,0.000940518717430058,256.9,1880.057838035066
509,513,132570,  8:13:50,77.627662,         nan,        nan,    nan,  nan,         nan,        nan,1850.7,    nan,    nan,256.4,69.8,80963.3,11016,0.0,7.5,277,0,1,11,272.3544285336437,0.0008885145666875083,256.4,1851.228763556817
510,514,132870,  8:13:50,77.631134,         nan,        nan,    nan,  nan,         nan,        nan,1894.4,    nan,    nan,257.0,71.0,80525.8,11297,1.0,7.5,277,0,1,11,273.4149189041349,0.0009553645169926428,257.0,1893.055585359575
511,515,133170,  8:13:50,77.634606,         nan,        nan,    nan,  nan,         nan,        nan,1853.7,    nan,    nan,256.4,72.5,80932.7,11054,2.0,7.5,276,0,1,11,272.3838606437142,0.0009232329763300272,256.4,1854.146891124263
512,516,133470,  8:13:50,77.638079,         nan,        nan,    nan,  nan,         nan,        nan,1848.6,    nan,    nan,256.6,70.6,80983.6,11022,1.0,7.5,276,0,1,11,272.547340929089,0.0009136234169326099,256.6,1849.293490004814
513,517,133770,  8:13:50,77.641551,         nan,        nan,    nan,  nan,         nan,        nan,1804.9,    nan,    nan,256.9,71.4,81422.7,10644,0.0,7.4,276,0,1,11,272.4445282102241,0.0009422838507093424,256.9,1807.550785498791
514,518,134070,  8:13:50,77.645023,         nan,        nan,    nan,  nan,    8.495300,  75.536540,1793.1,    nan,    nan,256.7,69.8,81541.4,10400,0.0,7.5,276,0,1,11,272.1190857424622,0.0009046137731608852,256.7,1796.305310259611
515,519,134370,  8:13:50,77.648495,         nan,        nan,    nan,  nan,         nan,        nan,1771.6,    nan,    nan,256.3,63.1,81758.4,7776,2.0,7.4,276,0,1,12,271.4887258318532,0.0007887844957165103,256.3,1775.789281601623
516,520,134670,  8:13:50,77.651968,         nan,        nan,    nan,  nan,         nan,        nan,1911.3,    nan,    nan,257.7,70.2,80358.0,7849,0.0,7.4,276,0,1,12,274.3231563652726,0.001003188120967568,257.7,1909.158287469767
517,521,134970,  8:13:50,77.65544,         nan,        nan,    nan,  nan,         nan,        nan,2055.7,    nan,    nan,257.4,65.5,78930.4,7846,0.0,7.4,276,0,1,12,275.4114132909215,0.0009295614929475278,257.4,2047.531804089576
518,522,135270,  8:13:50,77.658912,         nan,        nan,    nan,  nan,         nan,        nan,2054.3,    nan,    nan,257.3,70.2,78944.0,5944,0.0,7.4,276,0,1,12,275.2908574680702,0.0009878591756305709,257.3,2046.201820884355
519,523,135570,  8:13:50,77.662384,         nan,        nan,    nan,  nan,         nan,        nan,2295.7,    nan,    nan,256.7,63.5,76604.2,8993,0.0,7.4,276,30,1,12,277.0212146277431,0.0008760059997569042,256.7,2278.457031651913
520,524,135870,  8:13:50,77.665856,         nan,        nan,    nan,  nan,    8.474160,  75.502220,2242.6,    nan,    nan,255.5,62.0,77114.6,7281,0.0,7.4,276,0,1,12,275.2033057635594,0.000768268506395834,255.5,2227.194005878338
521,525,136170,  8:13:50,77.669329,         nan,        nan,    nan,  nan,         nan,        nan,2317.1,    nan,    nan,255.0,65.9,76399.1,7020,0.0,7.4,276,0,1,12,275.3976149987016,0.0007901284160243511,255.0,2299.152920490992
522,526,136470,  8:13:50,77.672801,         nan,        nan,    nan,  nan,         nan,        nan,2318.0,    nan,    nan,254.9,69.8,76390.6,6979,0.0,7.4,276,0,1,12,275.2983718132519,0.0008299171554566735,254.9,2300.01182287541
523,527,136770,  8:13:50,77.676273,         nan,        nan,    nan,  nan,         nan,        nan,2284.9,    nan,    nan,254.7,72.9,76707.7,6620,0.0,7.4,276,0,1,12,274.7568223468288,0.0008486633686102147,254.7,2268.034253108058
524,528,137070,  8:13:50,77.679745,         nan,        nan,    nan,  nan,         nan,        nan,2274.7,    nan,    nan,254.5,75.7,76806.0,5080,0.0,7.4,276,0,1,12,274.4405853821992,0.0008652909370388779,254.5,2258.148144019819
525,529,137370,  8:13:50,77.683218,         nan,        nan,    nan,  nan,         nan,        nan,2283.0,    nan,    nan,255.1,77.3,76726.3,3672,3.0,7.4,276,0,1,12,275.1692496031602,0.0009307086489334539,255.1,2266.162664902952
526,530,137670,  8:13:50,77.68669,         nan,        nan,    nan,  nan,    8.810730,  75.331320,2437.5,    nan,    nan,255.5,28.2,75256.4,4756,0.0,7.4,276,0,1,12,277.1288718957665,0.0003580664414792466,255.5,2415.485468805537
527,531,137970,  8:13:50,77.690162,         nan,        nan,    nan,  nan,         nan,        nan,2462.6,    nan,    nan,254.1,30.2,75019.0,3540,0.0,7.4,276,0,1,13,275.8593940462625,0.0003415754724300565,254.1,2439.875488088273
528,532,138270,  8:13:50,77.693634,         nan,        nan,    nan,  nan,         nan,        nan,2575.8,    nan,    nan,255.4,40.8,73959.3,5996,1.0,7.4,276,23,1,13,278.400598464253,0.0005227094349368151,255.4,2549.69669324773
529,533,138570,  8:13:50,77.697106,         nan,        nan,    nan,  nan,         nan,        nan,2806.6,    nan,    nan,253.6,66.7,71836.6,8397,0.0,7.4,276,53,1,13,278.7492807381353,0.0007548204337218718,253.6,2774.494960132542
530,534,138870,  8:13:50,77.700579,         nan,        nan,    nan,  nan,         nan,        nan,2712.1,    nan,    nan,254.1,72.2,72699.6,7729,0.0,7.4,276,0,1,13,278.3470654500571,0.0008426673783505496,254.1,2682.3103794275
531,535,139170,  8:13:50,77.704051,         nan,        nan,    nan,  nan,         nan,        nan,2610.9,    nan,    nan,254.4,69.4,73633.8,7016,0.0,7.4,276,0,1,13,277.6604091417059,0.0008204384739179786,254.4,2583.745712167898
532,536,139470,  8:13:50,77.707523,         nan,        nan,    nan,  nan,    8.724850,  75.194260,2588.6,    nan,    nan,254.8,49.4,73840.7,6737,0.0,7.4,276,0,1,13,277.8740132901472,0.0006025122013797613,254.8,2562.085495149486
533,537,139770,  8:13:50,77.710995,         nan,        nan,    nan,  nan,         nan,        nan,2478.9,    nan,    nan,254.8,29.8,74866.4,5822,0.0,7.4,275,0,1,14,276.7803953425868,0.0003584792449043674,254.8,2455.594104392073
534,538,140070,  8:13:50,77.714468,         nan,        nan,    nan,  nan,         nan,        nan,2460.3,    nan,    nan,255.0,25.9,75041.0,3843,0.0,7.4,275,0,1,14,276.8132610859294,0.0003161561687903921,255.0,2437.612007875739
535,539,140370,  8:13:50,77.71794,         nan,        nan,    nan,  nan,         nan,        nan,2738.4,    nan,    nan,254.4,56.9,72458.9,8637,0.0,7.4,276,50,1,14,278.9400046149463,0.0006835720405780979,254.4,2707.911146426235
536,540,140670,  8:13:50,77.721412,         nan,        nan,    nan,  nan,         nan,        nan,2760.6,    nan,    nan,253.2,63.5,72255.4,8162,0.0,7.4,276,13,1,14,277.8475368652797,0.0006902989238963905,253.2,2729.621765728146
537,541,140970,  8:13:50,77.724884,         nan,        nan,    nan,  nan,         nan,        nan,2628.8,    nan,    nan,254.4,71.4,73467.7,7236,0.0,7.4,275,0,1,14,277.8397111037295,0.0008459905836161966,254.4,2601.178693943896
538,542,141270,  8:13:50,77.728356,         nan,        nan,    nan,  nan,         nan,        nan,2509.6,    nan,    nan,254.6,64.3,74578.2,6323,7.0,7.4,275,0,1,14,276.8682310416287,0.0007634047782055718,254.6,2485.367834571305
539,543,141570,  8:13:50,77.731829,         nan,        nan,    nan,  nan,         nan,        nan,2483.5,    nan,    nan,254.4,49.4,74822.3,4721,1.0,7.4,275,0,1,14,276.3924389770193,0.0005747244271988689,254.4,2460.142608023153
540,544,141870,  8:13:50,77.735301,         nan,        nan,    nan,  nan,         nan,        nan,2482.1,    nan,    nan,253.8,37.6,74835.9,4013,0.0,7.4,275,0,1,14,275.7262446434972,0.00041551467073833745,253.8,2458.739609052214
541,545,142170,  8:13:50,77.738773,         nan,        nan,    nan,  nan,         nan,        nan,2498.2,    nan,    nan,253.6,31.0,74685.0,3657,2.0,7.4,275,0,1,14,275.667977106781,0.0003374363713187076,253.6,2474.321007917379
542,546,142470,  8:13:50,77.742245,         nan,        nan,    nan,  nan,         nan,        nan,2588.8,    nan,    nan,255.2,46.7,73839.0,5838,0.0,7.3,275,6,1,14,278.3120678574072,0.0005892292895674987,255.2,2562.263219559156
543,547,142770,  8:13:50,77.745718,         nan,        nan,    nan,  nan,         nan,        nan,2804.3,    nan,    nan,254.1,55.7,71857.0,8427,0.0,7.4,275,53,1,14,279.2761967984765,0.0006577140495278351,254.1,2772.303105713569
544,548,143070,  8:13:50,77.74919,         nan,        nan,    nan,  nan,         nan,        nan,2726.1,    nan,    nan,254.0,68.6,72570.8,7724,0.0,7.4,275,0,1,14,278.3785957594764,0.0007952475762756125,254.0,2695.998940718342
545,549,143370,  8:13:50,77.752662,         nan,        nan,    nan,  nan,         nan,        nan,2681.9,    nan,    nan,252.7,72.5,72977.7,5753,3.0,7.4,275,0,1,15,276.5115206981641,0.0007473844540456532,252.7,2652.837091061966
546,550,143670,  8:13:50,77.756134,         nan,        nan,    nan,  nan,         nan,        nan,2680.8,    nan,    nan,252.0,76.9,72987.8,4198,0.0,7.4,275,0,1,15,275.7346527029283,0.000745930112849704,252.0,2651.768798718945
547,551,143970,  8:13:50,77.759606,         nan,        nan,    nan,  nan,    8.735660,  74.965150,2690.9,    nan,    nan,254.5,75.3,72894.6,2994,3.0,7.3,275,0,1,15,278.571845554912,0.0009069034259052878,254.5,2661.632321053196
548,552,144270,  8:13:50,77.763079,         nan,        nan,    nan,  nan,         nan,        nan,2900.8,    nan,    nan,253.6,56.9,70983.8,5516,2.0,7.3,275,36,1,15,279.7025060260694,0.0006516533094471867,253.6,2866.684377146279
549,553,144570,  8:13:50,77.766551,         nan,        nan,    nan,  nan,         nan,        nan,2835.3,    nan,    nan,252.0,63.1,71575.5,3581,6.0,7.3,275,0,1,15,277.2790736691227,0.0006241472222276184,252.0,2802.603644367719
550,554,144870,  8:13:50,77.770023,         nan,        nan,    nan,  nan,    8.693900,  74.887390,2863.1,    nan,    nan,252.0,67.1,71324.6,2653,0.0,7.3,275,0,1,15,277.5575458649566,0.0006660475708659747,252.0,2829.711023830009
551,555,145170,  8:13:50,77.773495,         nan,        nan,    nan,  nan,         nan,        nan,2888.6,    nan,    nan,251.2,69.0,71094.0,1949,0.0,7.3,275,0,1,15,276.9326492566678,0.0006407553648596025,251.2,2854.709407580231
552,556,145470,  8:13:50,77.776968,         nan,        nan,    nan,  nan,         nan,        nan,2901.2,    nan,    nan,252.0,69.8,70980.4,1975,0.0,7.3,274,0,1,15,277.9416270957722,0.0006962080707375634,252.0,2867.054136388494
553,557,145770,  8:13:50,77.78044,         nan,        nan,    nan,  nan,         nan,        nan,2917.8,    nan,    nan,251.4,69.8,70831.2,1899,1.0,7.3,274,0,1,15,277.4466952371168,0.0006620853086638667,251.4,2883.297508249673
554,558,78880,  0:09:00,77.00625,         nan,        nan,    nan, 23.3,         nan,        nan,2916.7,    nan,    nan,251.2,69.8,70841.4,1901,7.0,7.3,274,0,1,16,277.2145630841952,0.0006504956512310301,251.2,2882.185947331872
555,559,78890,  0:09:10,77.006366,         nan,        nan,    nan, 23.3,         nan,        nan,2912.5,    nan,    nan,251.4,69.8,70878.7,1856,0.0,7.0,274,0,1,16,277.3935322276024,0.0006616416062234788,251.4,2878.122483934138
556,560,78900,  0:09:20,77.006481,         nan,        nan,    nan, 23.3,         nan,        nan,2909.7,    nan,    nan,251.3,69.8,70904.1,1884,6.0,7.3,274,0,1,16,277.254794591541,0.0006556399507415641,251.3,2875.356630689188
557,561,78910,  0:09:30,77.006597,         nan,        nan,    nan, 23.3,         nan,        nan,2908.2,    nan,    nan,251.5,69.4,70917.7,1859,0.0,7.3,274,0,1,16,277.4602389983898,0.000663263841680231,251.5,2873.876108649147
558,562,78920,  0:09:40,77.006713,         nan,        nan,    nan, 23.3,         nan,        nan,2904.0,    nan,    nan,251.4,69.4,70955.0,1875,1.0,7.3,274,0,1,16,277.3082314726974,0.0006571425583516301,251.4,2869.81701596222
559,563,78930,  0:09:50,77.006829,         nan,        nan,    nan, 23.3,         nan,        nan,2901.4,    nan,    nan,251.6,69.8,70978.7,1840,1.0,7.3,274,0,1,16,277.5023498024653,0.0006723630187826948,251.6,2867.239022651529
560,564,78940,  0:10:00,77.006944,         nan,        nan,    nan, 23.3,         nan,        nan,2902.0,    nan,    nan,251.3,69.8,70973.7,1887,0.0,7.3,274,0,1,16,277.1770462428623,0.0006549970007393575,251.3,2867.782831444284
561,565,78950,  0:10:10,77.00706,         nan,        nan,    nan, 23.3,         nan,        nan,2900.1,    nan,    nan,251.5,69.8,70990.6,1854,0.0,7.3,274,0,1,16,277.378762016924,0.0006664016590323679,251.5,2865.94491179134
562,566,78960,  0:10:20,77.007176,         nan,        nan,    nan, 23.3,         nan,        nan,2897.3,    nan,    nan,251.6,69.8,71016.0,1875,0.0,7.3,274,0,1,16,277.4606773614199,0.0006720098710328835,251.6,2863.183417484422
563,567,78970,  0:10:30,77.007292,         nan,        nan,    nan, 23.3,         nan,        nan,2894.2,    nan,    nan,251.4,69.8,71043.2,1783,3.0,7.3,274,0,1,16,277.2097737846842,0.0006601095800165544,251.4,2860.227321679565
564,568,78980,  0:10:40,77.007407,         nan,        nan,    nan, 23.3,         nan,        nan,2889.7,    nan,    nan,252.0,69.8,71083.9,1753,3.0,7.3,274,0,1,16,277.8258835444677,0.0006951943737496191,252.0,2855.806159086677
565,569,78990,  0:10:50,77.007523,         nan,        nan,    nan, 23.3,    8.808700,  74.847910,2886.9,    nan,    nan,252.5,69.8,71109.3,1766,1.0,7.3,274,0,1,16,278.3486974989152,0.0007257828128374462,252.5,2853.048288686165
566,570,79000,  0:11:00,77.007639,         nan,        nan,    nan, 23.3,         nan,        nan,2883.0,    nan,    nan,252.6,69.8,71144.9,1753,0.0,7.3,274,0,1,16,278.4190970057707,0.0007317290184375252,252.6,2849.184584487991
567,571,79010,  0:11:10,77.007755,         nan,        nan,    nan, 23.3,         nan,        nan,2877.5,    nan,    nan,252.7,69.8,71194.1,1720,0.0,7.3,274,0,1,16,278.4742822751506,0.0007375774723188504,252.7,2843.848039559754
568,572,79020,  0:11:20,77.00787,         nan,        nan,    nan, 23.3,         nan,        nan,2874.9,    nan,    nan,252.6,69.8,71217.8,1688,0.0,7.3,274,0,1,16,278.3375993756122,0.0007309800056142689,252.6,2841.278702803915
569,573,79030,  0:11:30,77.007986,         nan,        nan,    nan, 23.3,         nan,        nan,2870.4,    nan,    nan,252.4,69.4,71258.5,1682,1.0,7.3,274,0,1,16,278.0718038160809,0.0007138979077776958,252.4,2836.868376189091
570,574,79040,  0:11:40,77.008102,         nan,        nan,    nan, 23.3,         nan,        nan,2866.8,    nan,    nan,252.7,69.0,71290.7,1657,0.0,7.3,274,0,1,16,278.3663657967898,0.000728135888221918,252.7,2833.38090960404
571,575,79050,  0:11:50,77.008218,         nan,        nan,    nan, 23.3,         nan,        nan,2863.2,    nan,    nan,252.9,69.0,71322.9,1640,1.0,7.3,274,0,1,16,278.5507206813379,0.0007404937828412544,252.9,2829.895017853758
572,576,79060,  0:12:00,77.008333,         nan,        nan,    nan, 23.3,         nan,        nan,2857.8,    nan,    nan,253.0,68.6,71372.1,1591,3.0,7.3,274,0,1,16,278.6059386119218,0.0007420693021694983,253.0,2824.57178670768
573,577,79070,  0:12:10,77.008449,         nan,        nan,    nan, 23.3,         nan,        nan,2854.6,    nan,    nan,253.1,68.2,71400.9,1623,0.0,7.3,274,0,1,16,278.6839183768408,0.0007438299596121909,253.1,2821.457451404105
574,578,79080,  0:12:20,77.008565,         nan,        nan,    nan, 23.3,         nan,        nan,2850.7,    nan,    nan,253.1,68.2,71436.5,1588,0.0,7.3,274,0,1,16,278.6442113639051,0.0007434592759062114,253.1,2817.609522572758
575,579,79090,  0:12:30,77.008681,         nan,        nan,    nan, 23.3,         nan,        nan,2848.1,    nan,    nan,253.1,67.8,71460.2,1598,0.0,7.3,274,0,1,16,278.6177913059785,0.0007388536865005172,253.1,2815.048902704588
576,580,79100,  0:12:40,77.008796,         nan,        nan,    nan, 23.3,         nan,        nan,2845.6,    nan,    nan,253.2,67.5,71482.3,1580,0.0,7.3,274,0,1,16,278.703237399068,0.000741718370750019,253.2,2812.661916746998
577,581,79110,  0:12:50,77.008912,         nan,        nan,    nan, 23.3,    8.808700,  74.847910,2840.4,    nan,    nan,253.2,67.5,71529.8,1533,2.0,7.3,274,0,1,16,278.6503198401987,0.000741225826067794,253.2,2807.534013739114
578,582,79120,  0:13:00,77.009028,         nan,        nan,    nan, 23.3,         nan,        nan,2839.6,    nan,    nan,253.2,67.1,71536.5,1537,0.0,7.3,274,0,1,16,278.6428593155588,0.0007367643660325567,253.2,2806.810983571855
579,583,79130,  0:13:10,77.009144,         nan,        nan,    nan, 23.3,         nan,        nan,2834.8,    nan,    nan,253.4,66.7,71580.6,1528,0.0,7.3,274,0,1,16,278.813834158585,0.0007446219842907615,253.4,2802.053623358907
580,584,79140,  0:13:20,77.009259,         nan,        nan,    nan, 23.3,         nan,        nan,2835.5,    nan,    nan,253.3,66.7,71573.8,1519,2.0,7.3,274,0,1,16,278.7113738936407,0.0007383172180271342,253.3,2802.786993413104
581,585,79150,  0:13:30,77.009375,         nan,        nan,    nan, 23.3,         nan,        nan,2831.2,    nan,    nan,253.4,66.7,71612.8,1499,0.0,7.3,274,0,1,16,278.7779917274312,0.0007442871722474651,253.4,2798.581846226374
582,586,79160,  0:13:40,77.009491,         nan,        nan,    nan, 23.3,         nan,        nan,2827.3,    nan,    nan,253.4,66.7,71648.4,1471,0.0,7.3,274,0,1,16,278.7383888047839,0.0007439173576621849,253.4,2794.745300465294
