"File","Date","Hour"
"meps_mbr9_vc_2_5km_20190325T00Z.nc","20190325","00"
"meps_mbr8_vc_2_5km_20190325T18Z.nc","20190325","18"
"meps_mbr8_vc_2_5km_20190325T12Z.nc","20190325","12"
"meps_mbr8_vc_2_5km_20190325T06Z.nc","20190325","06"
"meps_mbr8_vc_2_5km_20190325T00Z.nc","20190325","00"
"meps_mbr7_vc_2_5km_20190325T18Z.nc","20190325","18"
"meps_mbr7_vc_2_5km_20190325T12Z.nc","20190325","12"
"meps_mbr7_vc_2_5km_20190325T06Z.nc","20190325","06"
"meps_mbr7_vc_2_5km_20190325T00Z.nc","20190325","00"
"meps_mbr6_vc_2_5km_20190325T18Z.nc","20190325","18"
"meps_mbr6_vc_2_5km_20190325T12Z.nc","20190325","12"
"meps_mbr6_vc_2_5km_20190325T06Z.nc","20190325","06"
"meps_mbr6_vc_2_5km_20190325T00Z.nc","20190325","00"
"meps_mbr5_vc_2_5km_20190325T18Z.nc","20190325","18"
"meps_mbr5_vc_2_5km_20190325T12Z.nc","20190325","12"
"meps_mbr5_vc_2_5km_20190325T06Z.nc","20190325","06"
"meps_mbr5_vc_2_5km_20190325T00Z.nc","20190325","00"
"meps_mbr4_vc_2_5km_20190325T18Z.nc","20190325","18"
"meps_mbr4_vc_2_5km_20190325T12Z.nc","20190325","12"
"meps_mbr4_vc_2_5km_20190325T06Z.nc","20190325","06"
"meps_mbr4_vc_2_5km_20190325T00Z.nc","20190325","00"
"meps_mbr3_vc_2_5km_20190325T18Z.nc","20190325","18"
"meps_mbr3_vc_2_5km_20190325T12Z.nc","20190325","12"
"meps_mbr3_vc_2_5km_20190325T06Z.nc","20190325","06"
"meps_mbr3_vc_2_5km_20190325T00Z.nc","20190325","00"
"meps_mbr2_vc_2_5km_20190325T18Z.nc","20190325","18"
"meps_mbr2_vc_2_5km_20190325T12Z.nc","20190325","12"
"meps_mbr2_vc_2_5km_20190325T06Z.nc","20190325","06"
"meps_mbr2_vc_2_5km_20190325T00Z.nc","20190325","00"
"meps_mbr1_vc_2_5km_20190325T18Z.nc","20190325","18"
"meps_mbr1_vc_2_5km_20190325T12Z.nc","20190325","12"
"meps_mbr1_vc_2_5km_20190325T06Z.nc","20190325","06"
"meps_mbr1_vc_2_5km_20190325T00Z.nc","20190325","00"
"meps_mbr0_vtk_20190325T18Z.nc","20190325","18"
"meps_mbr0_vtk_20190325T12Z.nc","20190325","12"
"meps_mbr0_vtk_20190325T06Z.nc","20190325","06"
"meps_mbr0_vtk_20190325T00Z.nc","20190325","00"
"meps_mbr0_vc_2_5km_20190325T18Z.nc","20190325","18"
"meps_mbr0_vc_2_5km_20190325T12Z.nc","20190325","12"
"meps_mbr0_vc_2_5km_20190325T06Z.nc","20190325","06"
"meps_mbr0_vc_2_5km_20190325T00Z.nc","20190325","00"
"meps_mbr0_sfx_2_5km_20190325T18Z.nc","20190325","18"
"meps_mbr0_sfx_2_5km_20190325T12Z.nc","20190325","12"
"meps_mbr0_sfx_2_5km_20190325T06Z.nc","20190325","06"
"meps_mbr0_sfx_2_5km_20190325T00Z.nc","20190325","00"
"meps_mbr0_ppalgs_plevels_2_5km_20190325T18Z.nc","20190325","18"
"meps_mbr0_ppalgs_plevels_2_5km_20190325T12Z.nc","20190325","12"
"meps_mbr0_ppalgs_plevels_2_5km_20190325T06Z.nc","20190325","06"
"meps_mbr0_ppalgs_plevels_2_5km_20190325T00Z.nc","20190325","00"
"meps_mbr0_ppalgs_2_5km_20190325T18Z.nc","20190325","18"
"meps_mbr0_ppalgs_2_5km_20190325T12Z.nc","20190325","12"
"meps_mbr0_ppalgs_2_5km_20190325T06Z.nc","20190325","06"
"meps_mbr0_ppalgs_2_5km_20190325T00Z.nc","20190325","00"
"meps_mbr0_pp_2_5km_20190325T18Z.nc","20190325","18"
"meps_mbr0_pp_2_5km_20190325T12Z.nc","20190325","12"
"meps_mbr0_pp_2_5km_20190325T06Z.nc","20190325","06"
"meps_mbr0_pp_2_5km_20190325T00Z.nc","20190325","00"
"meps_mbr0_extracted_2_5km_20190325T18Z.nc","20190325","18"
"meps_mbr0_extracted_2_5km_20190325T12Z.nc","20190325","12"
"meps_mbr0_extracted_2_5km_20190325T06Z.nc","20190325","06"
"meps_mbr0_extracted_2_5km_20190325T00Z.nc","20190325","00"
"meps_full_2_5km_20190325T00Z.nc","20190325","00"
"meps_extracted_2_5km_20190325T21Z.nc","20190325","21"
"meps_extracted_2_5km_20190325T18Z.nc","20190325","18"
"meps_extracted_2_5km_20190325T15Z.nc","20190325","15"
"meps_extracted_2_5km_20190325T12Z.nc","20190325","12"
"meps_extracted_2_5km_20190325T09Z.nc","20190325","09"
"meps_extracted_2_5km_20190325T06Z.nc","20190325","06"
"meps_extracted_2_5km_20190325T03Z.nc","20190325","03"
"meps_extracted_2_5km_20190325T00Z.nc","20190325","00"
"meps_ens_mbr1_vc_2_5km_20190325T18Z.nc","20190325","18"
"meps_ens_mbr1_vc_2_5km_20190325T12Z.nc","20190325","12"
"meps_ens_mbr1_vc_2_5km_20190325T06Z.nc","20190325","06"
"meps_ens_mbr1_vc_2_5km_20190325T00Z.nc","20190325","00"
"meps_ens_mbr0_vc_2_5km_20190325T18Z.nc","20190325","18"
"meps_ens_mbr0_vc_2_5km_20190325T12Z.nc","20190325","12"
"meps_ens_mbr0_vc_2_5km_20190325T06Z.nc","20190325","06"
"meps_ens_mbr0_vc_2_5km_20190325T00Z.nc","20190325","00"
"meps_sfx_2_5km_20190326T21Z.nc","20190326","21"
"meps_sfx_2_5km_20190326T18Z.nc","20190326","18"
"meps_sfx_2_5km_20190326T15Z.nc","20190326","15"
"meps_sfx_2_5km_20190326T12Z.nc","20190326","12"
"meps_sfx_2_5km_20190326T09Z.nc","20190326","09"
"meps_sfx_2_5km_20190326T06Z.nc","20190326","06"
"meps_sfx_2_5km_20190326T03Z.nc","20190326","03"
"meps_sfx_2_5km_20190326T00Z.nc","20190326","00"
"meps_mbr9_vc_2_5km_20190326T18Z.nc","20190326","18"
"meps_mbr9_vc_2_5km_20190326T12Z.nc","20190326","12"
"meps_mbr9_vc_2_5km_20190326T06Z.nc","20190326","06"
"meps_mbr9_vc_2_5km_20190326T00Z.nc","20190326","00"
"meps_mbr8_vc_2_5km_20190326T18Z.nc","20190326","18"
"meps_mbr8_vc_2_5km_20190326T12Z.nc","20190326","12"
"meps_mbr8_vc_2_5km_20190326T06Z.nc","20190326","06"
"meps_mbr8_vc_2_5km_20190326T00Z.nc","20190326","00"
"meps_mbr7_vc_2_5km_20190326T18Z.nc","20190326","18"
"meps_mbr7_vc_2_5km_20190326T12Z.nc","20190326","12"
"meps_mbr7_vc_2_5km_20190326T06Z.nc","20190326","06"
"meps_mbr7_vc_2_5km_20190326T00Z.nc","20190326","00"
"meps_mbr6_vc_2_5km_20190326T18Z.nc","20190326","18"
"meps_mbr6_vc_2_5km_20190326T12Z.nc","20190326","12"
"meps_mbr6_vc_2_5km_20190326T06Z.nc","20190326","06"
"meps_mbr6_vc_2_5km_20190326T00Z.nc","20190326","00"
"meps_mbr5_vc_2_5km_20190326T18Z.nc","20190326","18"
"meps_mbr5_vc_2_5km_20190326T12Z.nc","20190326","12"
"meps_mbr5_vc_2_5km_20190326T06Z.nc","20190326","06"
"meps_mbr5_vc_2_5km_20190326T00Z.nc","20190326","00"
"meps_mbr4_vc_2_5km_20190326T18Z.nc","20190326","18"
"meps_mbr4_vc_2_5km_20190326T12Z.nc","20190326","12"
"meps_mbr4_vc_2_5km_20190326T06Z.nc","20190326","06"
"meps_mbr4_vc_2_5km_20190326T00Z.nc","20190326","00"
"meps_mbr3_vc_2_5km_20190326T18Z.nc","20190326","18"
"meps_mbr3_vc_2_5km_20190326T12Z.nc","20190326","12"
"meps_mbr3_vc_2_5km_20190326T06Z.nc","20190326","06"
"meps_mbr3_vc_2_5km_20190326T00Z.nc","20190326","00"
"meps_mbr2_vc_2_5km_20190326T18Z.nc","20190326","18"
"meps_mbr2_vc_2_5km_20190326T12Z.nc","20190326","12"
"meps_mbr2_vc_2_5km_20190326T06Z.nc","20190326","06"
"meps_mbr2_vc_2_5km_20190326T00Z.nc","20190326","00"
"meps_mbr1_vc_2_5km_20190326T18Z.nc","20190326","18"
"meps_mbr1_vc_2_5km_20190326T12Z.nc","20190326","12"
"meps_mbr1_vc_2_5km_20190326T06Z.nc","20190326","06"
"meps_mbr1_vc_2_5km_20190326T00Z.nc","20190326","00"
"meps_mbr0_vtk_20190326T18Z.nc","20190326","18"
"meps_mbr0_vtk_20190326T12Z.nc","20190326","12"
"meps_mbr0_vtk_20190326T06Z.nc","20190326","06"
"meps_mbr0_vtk_20190326T00Z.nc","20190326","00"
"meps_mbr0_vc_2_5km_20190326T18Z.nc","20190326","18"
"meps_mbr0_vc_2_5km_20190326T12Z.nc","20190326","12"
"meps_mbr0_vc_2_5km_20190326T06Z.nc","20190326","06"
"meps_mbr0_vc_2_5km_20190326T00Z.nc","20190326","00"
"meps_mbr0_sfx_2_5km_20190326T18Z.nc","20190326","18"
"meps_mbr0_sfx_2_5km_20190326T12Z.nc","20190326","12"
"meps_mbr0_sfx_2_5km_20190326T06Z.nc","20190326","06"
"meps_mbr0_sfx_2_5km_20190326T00Z.nc","20190326","00"
"meps_mbr0_ppalgs_plevels_2_5km_20190326T18Z.nc","20190326","18"
"meps_mbr0_ppalgs_plevels_2_5km_20190326T12Z.nc","20190326","12"
"meps_mbr0_ppalgs_plevels_2_5km_20190326T06Z.nc","20190326","06"
"meps_mbr0_ppalgs_plevels_2_5km_20190326T00Z.nc","20190326","00"
"meps_mbr0_ppalgs_2_5km_20190326T18Z.nc","20190326","18"
"meps_mbr0_ppalgs_2_5km_20190326T12Z.nc","20190326","12"
"meps_mbr0_ppalgs_2_5km_20190326T06Z.nc","20190326","06"
"meps_mbr0_ppalgs_2_5km_20190326T00Z.nc","20190326","00"
"meps_mbr0_pp_2_5km_20190326T18Z.nc","20190326","18"
"meps_mbr0_pp_2_5km_20190326T12Z.nc","20190326","12"
"meps_mbr0_pp_2_5km_20190326T06Z.nc","20190326","06"
"meps_mbr0_pp_2_5km_20190326T00Z.nc","20190326","00"
"meps_mbr0_extracted_2_5km_20190326T18Z.nc","20190326","18"
"meps_mbr0_extracted_2_5km_20190326T12Z.nc","20190326","12"
"meps_mbr0_extracted_2_5km_20190326T06Z.nc","20190326","06"
"meps_mbr0_extracted_2_5km_20190326T00Z.nc","20190326","00"
"meps_full_2_5km_20190326T00Z.nc","20190326","00"
"meps_extracted_2_5km_20190326T21Z.nc","20190326","21"
"meps_extracted_2_5km_20190326T18Z.nc","20190326","18"
"meps_extracted_2_5km_20190326T15Z.nc","20190326","15"
"meps_extracted_2_5km_20190326T12Z.nc","20190326","12"
"meps_extracted_2_5km_20190326T09Z.nc","20190326","09"
"meps_extracted_2_5km_20190326T06Z.nc","20190326","06"
"meps_extracted_2_5km_20190326T03Z.nc","20190326","03"
"meps_extracted_2_5km_20190326T00Z.nc","20190326","00"
"meps_ens_mbr1_vc_2_5km_20190326T18Z.nc","20190326","18"
"meps_ens_mbr1_vc_2_5km_20190326T12Z.nc","20190326","12"
"meps_ens_mbr1_vc_2_5km_20190326T06Z.nc","20190326","06"
"meps_ens_mbr1_vc_2_5km_20190326T00Z.nc","20190326","00"
"meps_ens_mbr0_vc_2_5km_20190326T18Z.nc","20190326","18"
"meps_ens_mbr0_vc_2_5km_20190326T12Z.nc","20190326","12"
"meps_ens_mbr0_vc_2_5km_20190326T06Z.nc","20190326","06"
"meps_ens_mbr0_vc_2_5km_20190326T00Z.nc","20190326","00"
"meps_sfx_2_5km_20190327T21Z.nc","20190327","21"
"meps_sfx_2_5km_20190327T18Z.nc","20190327","18"
"meps_sfx_2_5km_20190327T15Z.nc","20190327","15"
"meps_sfx_2_5km_20190327T12Z.nc","20190327","12"
"meps_sfx_2_5km_20190327T09Z.nc","20190327","09"
"meps_sfx_2_5km_20190327T06Z.nc","20190327","06"
"meps_sfx_2_5km_20190327T03Z.nc","20190327","03"
"meps_sfx_2_5km_20190327T00Z.nc","20190327","00"
"meps_mbr9_vc_2_5km_20190327T18Z.nc","20190327","18"
"meps_mbr9_vc_2_5km_20190327T12Z.nc","20190327","12"
"meps_mbr9_vc_2_5km_20190327T06Z.nc","20190327","06"
"meps_mbr9_vc_2_5km_20190327T00Z.nc","20190327","00"
"meps_mbr8_vc_2_5km_20190327T18Z.nc","20190327","18"
"meps_mbr8_vc_2_5km_20190327T12Z.nc","20190327","12"
"meps_mbr8_vc_2_5km_20190327T06Z.nc","20190327","06"
"meps_mbr8_vc_2_5km_20190327T00Z.nc","20190327","00"
"meps_mbr7_vc_2_5km_20190327T18Z.nc","20190327","18"
"meps_mbr7_vc_2_5km_20190327T12Z.nc","20190327","12"
"meps_mbr7_vc_2_5km_20190327T06Z.nc","20190327","06"
"meps_mbr7_vc_2_5km_20190327T00Z.nc","20190327","00"
"meps_mbr6_vc_2_5km_20190327T18Z.nc","20190327","18"
"meps_mbr6_vc_2_5km_20190327T12Z.nc","20190327","12"
"meps_mbr6_vc_2_5km_20190327T06Z.nc","20190327","06"
"meps_mbr6_vc_2_5km_20190327T00Z.nc","20190327","00"
"meps_mbr5_vc_2_5km_20190327T18Z.nc","20190327","18"
"meps_mbr5_vc_2_5km_20190327T12Z.nc","20190327","12"
"meps_mbr5_vc_2_5km_20190327T06Z.nc","20190327","06"
"meps_mbr5_vc_2_5km_20190327T00Z.nc","20190327","00"
"meps_mbr4_vc_2_5km_20190327T18Z.nc","20190327","18"
"meps_mbr4_vc_2_5km_20190327T12Z.nc","20190327","12"
"meps_mbr4_vc_2_5km_20190327T06Z.nc","20190327","06"
"meps_mbr4_vc_2_5km_20190327T00Z.nc","20190327","00"
"meps_mbr3_vc_2_5km_20190327T18Z.nc","20190327","18"
"meps_mbr3_vc_2_5km_20190327T12Z.nc","20190327","12"
"meps_mbr3_vc_2_5km_20190327T06Z.nc","20190327","06"
"meps_mbr3_vc_2_5km_20190327T00Z.nc","20190327","00"
"meps_mbr2_vc_2_5km_20190327T18Z.nc","20190327","18"
"meps_mbr2_vc_2_5km_20190327T12Z.nc","20190327","12"
"meps_mbr2_vc_2_5km_20190327T06Z.nc","20190327","06"
"meps_mbr2_vc_2_5km_20190327T00Z.nc","20190327","00"
"meps_mbr1_vc_2_5km_20190327T18Z.nc","20190327","18"
"meps_mbr1_vc_2_5km_20190327T12Z.nc","20190327","12"
"meps_mbr1_vc_2_5km_20190327T06Z.nc","20190327","06"
"meps_mbr1_vc_2_5km_20190327T00Z.nc","20190327","00"
"meps_mbr0_vtk_20190327T18Z.nc","20190327","18"
"meps_mbr0_vtk_20190327T12Z.nc","20190327","12"
"meps_mbr0_vtk_20190327T06Z.nc","20190327","06"
"meps_mbr0_vtk_20190327T00Z.nc","20190327","00"
"meps_mbr0_vc_2_5km_20190327T18Z.nc","20190327","18"
"meps_mbr0_vc_2_5km_20190327T12Z.nc","20190327","12"
"meps_mbr0_vc_2_5km_20190327T06Z.nc","20190327","06"
"meps_mbr0_vc_2_5km_20190327T00Z.nc","20190327","00"
"meps_mbr0_sfx_2_5km_20190327T18Z.nc","20190327","18"
"meps_mbr0_sfx_2_5km_20190327T12Z.nc","20190327","12"
"meps_mbr0_sfx_2_5km_20190327T06Z.nc","20190327","06"
"meps_mbr0_sfx_2_5km_20190327T00Z.nc","20190327","00"
"meps_mbr0_ppalgs_plevels_2_5km_20190327T18Z.nc","20190327","18"
"meps_mbr0_ppalgs_plevels_2_5km_20190327T12Z.nc","20190327","12"
"meps_mbr0_ppalgs_plevels_2_5km_20190327T06Z.nc","20190327","06"
"meps_mbr0_ppalgs_plevels_2_5km_20190327T00Z.nc","20190327","00"
"meps_mbr0_ppalgs_2_5km_20190327T18Z.nc","20190327","18"
"meps_mbr0_ppalgs_2_5km_20190327T12Z.nc","20190327","12"
"meps_mbr0_ppalgs_2_5km_20190327T06Z.nc","20190327","06"
"meps_mbr0_ppalgs_2_5km_20190327T00Z.nc","20190327","00"
"meps_mbr0_pp_2_5km_20190327T18Z.nc","20190327","18"
"meps_mbr0_pp_2_5km_20190327T12Z.nc","20190327","12"
"meps_mbr0_pp_2_5km_20190327T06Z.nc","20190327","06"
"meps_mbr0_pp_2_5km_20190327T00Z.nc","20190327","00"
"meps_mbr0_extracted_2_5km_20190327T18Z.nc","20190327","18"
"meps_mbr0_extracted_2_5km_20190327T12Z.nc","20190327","12"
"meps_mbr0_extracted_2_5km_20190327T06Z.nc","20190327","06"
"meps_mbr0_extracted_2_5km_20190327T00Z.nc","20190327","00"
"meps_full_2_5km_20190327T00Z.nc","20190327","00"
"meps_extracted_2_5km_20190327T21Z.nc","20190327","21"
"meps_extracted_2_5km_20190327T18Z.nc","20190327","18"
"meps_extracted_2_5km_20190327T15Z.nc","20190327","15"
"meps_extracted_2_5km_20190327T12Z.nc","20190327","12"
"meps_extracted_2_5km_20190327T09Z.nc","20190327","09"
"meps_extracted_2_5km_20190327T06Z.nc","20190327","06"
"meps_extracted_2_5km_20190327T03Z.nc","20190327","03"
"meps_extracted_2_5km_20190327T00Z.nc","20190327","00"
"meps_ens_mbr1_vc_2_5km_20190327T18Z.nc","20190327","18"
"meps_ens_mbr1_vc_2_5km_20190327T12Z.nc","20190327","12"
"meps_ens_mbr1_vc_2_5km_20190327T06Z.nc","20190327","06"
"meps_ens_mbr1_vc_2_5km_20190327T00Z.nc","20190327","00"
"meps_ens_mbr0_vc_2_5km_20190327T18Z.nc","20190327","18"
"meps_ens_mbr0_vc_2_5km_20190327T12Z.nc","20190327","12"
"meps_ens_mbr0_vc_2_5km_20190327T06Z.nc","20190327","06"
"meps_ens_mbr0_vc_2_5km_20190327T00Z.nc","20190327","00"
"meps_sfx_2_5km_20190328T21Z.nc","20190328","21"
"meps_sfx_2_5km_20190328T18Z.nc","20190328","18"
"meps_sfx_2_5km_20190328T15Z.nc","20190328","15"
"meps_sfx_2_5km_20190328T12Z.nc","20190328","12"
"meps_sfx_2_5km_20190328T09Z.nc","20190328","09"
"meps_sfx_2_5km_20190328T06Z.nc","20190328","06"
"meps_sfx_2_5km_20190328T03Z.nc","20190328","03"
"meps_sfx_2_5km_20190328T00Z.nc","20190328","00"
"meps_mbr9_vc_2_5km_20190328T18Z.nc","20190328","18"
"meps_mbr9_vc_2_5km_20190328T12Z.nc","20190328","12"
"meps_mbr9_vc_2_5km_20190328T06Z.nc","20190328","06"
"meps_mbr9_vc_2_5km_20190328T00Z.nc","20190328","00"
"meps_mbr8_vc_2_5km_20190328T18Z.nc","20190328","18"
"meps_mbr8_vc_2_5km_20190328T12Z.nc","20190328","12"
"meps_mbr8_vc_2_5km_20190328T06Z.nc","20190328","06"
"meps_mbr8_vc_2_5km_20190328T00Z.nc","20190328","00"
"meps_mbr7_vc_2_5km_20190328T18Z.nc","20190328","18"
"meps_mbr7_vc_2_5km_20190328T12Z.nc","20190328","12"
"meps_mbr7_vc_2_5km_20190328T06Z.nc","20190328","06"
"meps_mbr7_vc_2_5km_20190328T00Z.nc","20190328","00"
"meps_mbr6_vc_2_5km_20190328T18Z.nc","20190328","18"
"meps_mbr6_vc_2_5km_20190328T12Z.nc","20190328","12"
"meps_mbr6_vc_2_5km_20190328T06Z.nc","20190328","06"
"meps_mbr6_vc_2_5km_20190328T00Z.nc","20190328","00"
"meps_mbr5_vc_2_5km_20190328T18Z.nc","20190328","18"
"meps_mbr5_vc_2_5km_20190328T12Z.nc","20190328","12"
"meps_mbr5_vc_2_5km_20190328T06Z.nc","20190328","06"
"meps_mbr5_vc_2_5km_20190328T00Z.nc","20190328","00"
"meps_mbr4_vc_2_5km_20190328T18Z.nc","20190328","18"
"meps_mbr4_vc_2_5km_20190328T12Z.nc","20190328","12"
"meps_mbr4_vc_2_5km_20190328T06Z.nc","20190328","06"
"meps_mbr4_vc_2_5km_20190328T00Z.nc","20190328","00"
"meps_mbr3_vc_2_5km_20190328T18Z.nc","20190328","18"
"meps_mbr3_vc_2_5km_20190328T12Z.nc","20190328","12"
"meps_mbr3_vc_2_5km_20190328T06Z.nc","20190328","06"
"meps_mbr3_vc_2_5km_20190328T00Z.nc","20190328","00"
"meps_mbr2_vc_2_5km_20190328T18Z.nc","20190328","18"
"meps_mbr2_vc_2_5km_20190328T12Z.nc","20190328","12"
"meps_mbr2_vc_2_5km_20190328T06Z.nc","20190328","06"
"meps_mbr2_vc_2_5km_20190328T00Z.nc","20190328","00"
"meps_mbr1_vc_2_5km_20190328T18Z.nc","20190328","18"
"meps_mbr1_vc_2_5km_20190328T12Z.nc","20190328","12"
"meps_mbr1_vc_2_5km_20190328T06Z.nc","20190328","06"
"meps_mbr1_vc_2_5km_20190328T00Z.nc","20190328","00"
"meps_mbr0_vtk_20190328T18Z.nc","20190328","18"
"meps_mbr0_vtk_20190328T12Z.nc","20190328","12"
"meps_mbr0_vtk_20190328T06Z.nc","20190328","06"
"meps_mbr0_vtk_20190328T00Z.nc","20190328","00"
"meps_mbr0_vc_2_5km_20190328T18Z.nc","20190328","18"
"meps_mbr0_vc_2_5km_20190328T12Z.nc","20190328","12"
"meps_mbr0_vc_2_5km_20190328T06Z.nc","20190328","06"
"meps_mbr0_vc_2_5km_20190328T00Z.nc","20190328","00"
"meps_mbr0_sfx_2_5km_20190328T18Z.nc","20190328","18"
"meps_mbr0_sfx_2_5km_20190328T12Z.nc","20190328","12"
"meps_mbr0_sfx_2_5km_20190328T06Z.nc","20190328","06"
"meps_mbr0_sfx_2_5km_20190328T00Z.nc","20190328","00"
"meps_mbr0_ppalgs_plevels_2_5km_20190328T18Z.nc","20190328","18"
"meps_mbr0_ppalgs_plevels_2_5km_20190328T12Z.nc","20190328","12"
"meps_mbr0_ppalgs_plevels_2_5km_20190328T06Z.nc","20190328","06"
"meps_mbr0_ppalgs_plevels_2_5km_20190328T00Z.nc","20190328","00"
"meps_mbr0_ppalgs_2_5km_20190328T18Z.nc","20190328","18"
"meps_mbr0_ppalgs_2_5km_20190328T12Z.nc","20190328","12"
"meps_mbr0_ppalgs_2_5km_20190328T06Z.nc","20190328","06"
"meps_mbr0_ppalgs_2_5km_20190328T00Z.nc","20190328","00"
"meps_mbr0_pp_2_5km_20190328T18Z.nc","20190328","18"
"meps_mbr0_pp_2_5km_20190328T12Z.nc","20190328","12"
"meps_mbr0_pp_2_5km_20190328T06Z.nc","20190328","06"
"meps_mbr0_pp_2_5km_20190328T00Z.nc","20190328","00"
"meps_mbr0_extracted_2_5km_20190328T18Z.nc","20190328","18"
"meps_mbr0_extracted_2_5km_20190328T12Z.nc","20190328","12"
"meps_mbr0_extracted_2_5km_20190328T06Z.nc","20190328","06"
"meps_mbr0_extracted_2_5km_20190328T00Z.nc","20190328","00"
"meps_full_2_5km_20190328T00Z.nc","20190328","00"
"meps_extracted_2_5km_20190328T21Z.nc","20190328","21"
"meps_extracted_2_5km_20190328T18Z.nc","20190328","18"
"meps_extracted_2_5km_20190328T15Z.nc","20190328","15"
"meps_extracted_2_5km_20190328T12Z.nc","20190328","12"
"meps_extracted_2_5km_20190328T09Z.nc","20190328","09"
"meps_extracted_2_5km_20190328T06Z.nc","20190328","06"
"meps_extracted_2_5km_20190328T03Z.nc","20190328","03"
"meps_extracted_2_5km_20190328T00Z.nc","20190328","00"
"meps_ens_mbr1_vc_2_5km_20190328T18Z.nc","20190328","18"
"meps_ens_mbr1_vc_2_5km_20190328T12Z.nc","20190328","12"
"meps_ens_mbr1_vc_2_5km_20190328T06Z.nc","20190328","06"
"meps_ens_mbr1_vc_2_5km_20190328T00Z.nc","20190328","00"
"meps_ens_mbr0_vc_2_5km_20190328T18Z.nc","20190328","18"
"meps_ens_mbr0_vc_2_5km_20190328T12Z.nc","20190328","12"
"meps_ens_mbr0_vc_2_5km_20190328T06Z.nc","20190328","06"
"meps_ens_mbr0_vc_2_5km_20190328T00Z.nc","20190328","00"
"meps_sfx_2_5km_20190329T21Z.nc","20190329","21"
"meps_sfx_2_5km_20190329T18Z.nc","20190329","18"
"meps_sfx_2_5km_20190329T15Z.nc","20190329","15"
"meps_sfx_2_5km_20190329T12Z.nc","20190329","12"
"meps_sfx_2_5km_20190329T09Z.nc","20190329","09"
"meps_sfx_2_5km_20190329T06Z.nc","20190329","06"
"meps_sfx_2_5km_20190329T03Z.nc","20190329","03"
"meps_sfx_2_5km_20190329T00Z.nc","20190329","00"
"meps_mbr9_vc_2_5km_20190329T18Z.nc","20190329","18"
"meps_mbr9_vc_2_5km_20190329T12Z.nc","20190329","12"
"meps_mbr9_vc_2_5km_20190329T06Z.nc","20190329","06"
"meps_mbr9_vc_2_5km_20190329T00Z.nc","20190329","00"
"meps_mbr8_vc_2_5km_20190329T18Z.nc","20190329","18"
"meps_mbr8_vc_2_5km_20190329T12Z.nc","20190329","12"
"meps_mbr8_vc_2_5km_20190329T06Z.nc","20190329","06"
"meps_mbr8_vc_2_5km_20190329T00Z.nc","20190329","00"
"meps_mbr7_vc_2_5km_20190329T18Z.nc","20190329","18"
"meps_mbr7_vc_2_5km_20190329T12Z.nc","20190329","12"
"meps_mbr7_vc_2_5km_20190329T06Z.nc","20190329","06"
"meps_mbr7_vc_2_5km_20190329T00Z.nc","20190329","00"
"meps_mbr6_vc_2_5km_20190329T18Z.nc","20190329","18"
"meps_mbr6_vc_2_5km_20190329T12Z.nc","20190329","12"
"meps_mbr6_vc_2_5km_20190329T06Z.nc","20190329","06"
"meps_mbr6_vc_2_5km_20190329T00Z.nc","20190329","00"
"meps_mbr5_vc_2_5km_20190329T18Z.nc","20190329","18"
"meps_mbr5_vc_2_5km_20190329T12Z.nc","20190329","12"
"meps_mbr5_vc_2_5km_20190329T06Z.nc","20190329","06"
"meps_mbr5_vc_2_5km_20190329T00Z.nc","20190329","00"
"meps_mbr4_vc_2_5km_20190329T18Z.nc","20190329","18"
"meps_mbr4_vc_2_5km_20190329T12Z.nc","20190329","12"
"meps_mbr4_vc_2_5km_20190329T06Z.nc","20190329","06"
"meps_mbr4_vc_2_5km_20190329T00Z.nc","20190329","00"
"meps_mbr3_vc_2_5km_20190329T18Z.nc","20190329","18"
"meps_mbr3_vc_2_5km_20190329T12Z.nc","20190329","12"
"meps_mbr3_vc_2_5km_20190329T06Z.nc","20190329","06"
"meps_mbr3_vc_2_5km_20190329T00Z.nc","20190329","00"
"meps_mbr2_vc_2_5km_20190329T18Z.nc","20190329","18"
"meps_mbr2_vc_2_5km_20190329T12Z.nc","20190329","12"
"meps_mbr2_vc_2_5km_20190329T06Z.nc","20190329","06"
"meps_mbr2_vc_2_5km_20190329T00Z.nc","20190329","00"
"meps_mbr1_vc_2_5km_20190329T18Z.nc","20190329","18"
"meps_mbr1_vc_2_5km_20190329T12Z.nc","20190329","12"
"meps_mbr1_vc_2_5km_20190329T06Z.nc","20190329","06"
"meps_mbr1_vc_2_5km_20190329T00Z.nc","20190329","00"
"meps_mbr0_vtk_20190329T18Z.nc","20190329","18"
"meps_mbr0_vtk_20190329T12Z.nc","20190329","12"
"meps_mbr0_vtk_20190329T06Z.nc","20190329","06"
"meps_mbr0_vtk_20190329T00Z.nc","20190329","00"
"meps_mbr0_vc_2_5km_20190329T18Z.nc","20190329","18"
"meps_mbr0_vc_2_5km_20190329T12Z.nc","20190329","12"
"meps_mbr0_vc_2_5km_20190329T06Z.nc","20190329","06"
"meps_mbr0_vc_2_5km_20190329T00Z.nc","20190329","00"
"meps_mbr0_sfx_2_5km_20190329T18Z.nc","20190329","18"
"meps_mbr0_sfx_2_5km_20190329T12Z.nc","20190329","12"
"meps_mbr0_sfx_2_5km_20190329T06Z.nc","20190329","06"
"meps_mbr0_sfx_2_5km_20190329T00Z.nc","20190329","00"
